회사주소_시(도),한국표준산업분류(KSIC)코드_10차,상장여부,인수합병(MnA) 경험여부,가중치,벤처확인 유형,기업성장단계,제조 및 비제조,대표이사_창업자여부,창업 당시 창업자 연령,창업 당시 창업자 최종학력,창업 직전 근무지,창업방식,단독창업 여부,창업 당시 목표시장,창업자 과거창업 경험 여부,융자(정책)_경험여부,장기적성장전망성,자체브랜드보유여부,영업및마케팅방식,전공과 업종 일치 여부,연구개발관련전담부서보유여부,엔젤투자자 혹은 액셀러레이터 투자 경험여부,해외수출 및 진출과정 애로사항,제품및서비스구조,기술력수준비교(세계),기술력수준비교(국내),주력제품 국내 시장점유율(퍼센트),주력제품 해외 시장점유율(퍼센트),정규직비율,학력별 인력구성비(고졸이하),학력별 인력구성비(전문대졸),학력별 인력구성비(대졸),학력별 인력구성비(석사),학력별 인력구성비(박사),부서별_인력구성(관리),부서별_인력구성(생산),부서별_인력구성(영업),부서별_인력구성(RnD),매출구조비율(대기업),매출구조비율(12차벤더),매출구조비율(중소기업),매출구조비율(B2C),매출구조비율(B2G),매출구조비율(글로벌),투자액비(국내설비),투자액비(RnD),투자액비(해외),투자액비(기타),부채비율,자기자본비율,순이익률,총자산회전율,자기자본회전율,ROE,영업이익률,이자보상배율,종사자생산성,창업 당시 창업자 실무경험 년수(년),벤처확인제도 혜택(평균),벤처인프라 수준(평균),등록보유(합계),출원중(합계),경영상 애로사항(개수),벤처캐피털(투자조합포함) 투자 경험여부
전남,C20421,2,2.0,65.766,2,3,2,1.0,2,3,6,3,1.0,1.0,2,2.0,4.0,1,3,2.0,1.0,2,4.0,2.0,3.0,3.0,10.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,55.556,44.444,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,23.3445270464964,68.94062003929274,40.549,7.189395677799607,8.101,92.506,13.741,108.056,116.81,16.051,13.004,10000.0,25633.333,10.0,4.167,2.75,1,0,6,0
충남,C20421,2,2.0,65.766,2,2,2,1.0,2,2,6,3,1.0,1.0,2,2.0,4.0,2,1,2.0,1.0,2,2.0,2.0,3.0,2.0,30.0,0.01,1.0,0.0,0.0,72.0,28.0,0.0,11.111,33.333,11.111,44.444,0.0,0.0,95.0,0.0,0.0,5.0,66.667,33.333,0.0,0.0,142.907,41.168,5.442,124.031,301.279,16.395,5.558,378.947,28788.889,5.0,4.5,3.25,4,0,5,0
경북,C20421,2,2.0,2.464,4,3,1,1.0,4,1,6,3,1.0,3.0,2,1.0,4.0,2,1,1.0,1.0,2,7.0,3.0,3.0,3.0,0.3,0.1,1.0,35.55555555555556,13.333333333333334,42.22222222222222,5.555555555555555,3.333333333333333,16.667,45.556,8.889,28.889,80.0,0.0,0.0,0.0,0.0,20.0,25.0,75.0,0.0,0.0,170.09,37.025,1.794,103.91,280.651,5.034,7.926,519.832,69445.556,20.0,3.167,2.75,105,1,0,0
대전,C20421,2,2.0,65.766,2,3,1,1.0,2,1,3,3,1.0,1.0,2,2.0,3.0,2,1,1.0,1.0,2,5.0,2.0,3.0,3.0,10.0,0.0,1.0,50.0,25.0,25.0,0.0,0.0,25.0,25.0,12.5,37.5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,113.611,46.814,3.783,24.796,52.968,2.004,12.134,141.667,17512.5,12.0,3.833,3.75,4,0,5,0
충북,C20421,2,2.0,64.763,2,3,3,1.0,3,1,6,3,1.0,3.0,2,2.0,4.0,2,1,1.0,1.0,2,3.0,2.0,4.0,3.0,25.0,0.0,1.0,5.0,20.0,70.0,5.0,0.0,11.111,33.333,11.111,44.444,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,29.774,77.057,8.492,340.981,442.505,37.577,8.399,18100.0,23944.444,10.0,4.0,3.0,4,3,4,0
경기,C20421,2,2.0,10.5,2,3,1,1.0,2,3,5,1,1.0,1.0,2,2.0,3.0,2,1,1.0,1.0,2,5.0,2.0,3.0,3.0,30.0,0.0,1.0,58.0,9.0,29.0,4.0,0.0,17.778,75.556,0.0,6.667,98.0,0.0,2.0,0.0,0.0,0.0,62.335,37.665,0.0,0.0,633.523,13.633,2.0,81.905,600.789,12.015,3.507,209.825,65242.857,10.0,3.0,3.5,1,1,6,0
경북,C20421,2,3.0,46.129,1,3,1,1.0,2,3,5,3,1.0,3.0,1,1.0,5.0,1,3,2.0,1.0,2,4.0,2.0,4.0,4.0,10.0,2.0,1.0,50.0,20.0,30.0,0.0,0.0,11.111,55.556,22.222,11.111,0.0,20.0,30.0,30.0,10.0,10.0,42.553,14.894,21.277,21.277,601.183,14.262,2.685,62.869,440.828,11.834,6.779,114.773,16555.556,7.0,3.5,3.5,4,1,7,0
부산,C20421,2,2.0,8.98,2,4,1,1.0,3,2,6,3,1.0,3.0,2,2.0,4.0,2,3,1.0,1.0,2,5.0,3.0,4.0,3.0,0.01,0.01,1.0,20.0,5.0,70.0,5.0,0.0,20.0,25.0,15.0,30.0,0.0,0.0,90.0,0.0,0.0,10.0,0.0,100.0,0.0,0.0,166.99,37.455,2.929,75.761,202.273,5.924,3.205,148.718,27145.0,8.0,4.333,3.5,8,0,13,0
경기,C20421,2,2.0,12.54,2,4,1,1.0,2,2,6,3,1.0,3.0,2,1.0,3.0,1,3,2.0,1.0,2,5.0,2.0,3.0,2.0,5.0,0.1,1.0,0.0,13.333333333333334,53.333333333333336,26.666666666666668,6.666666666666667,20.0,33.333,13.333,33.333,20.0,0.0,66.0,0.0,0.0,14.0,90.909,9.091,0.0,0.0,260.711,27.727,5.474,71.096,256.417,14.035,3.835,253.571,46283.333,8.0,3.167,3.0,2,0,5,0
경기,C20421,2,2.0,6.483,4,4,1,1.0,3,1,5,3,1.0,1.0,2,2.0,4.0,2,1,1.0,1.0,2,4.0,3.0,5.0,4.0,1.0,0.1,1.0,45.45454545454545,13.636363636363637,36.36363636363637,0.0,4.545454545454546,13.636,40.909,0.0,45.455,95.0,0.0,0.0,0.0,0.0,5.0,3.333,11.667,0.0,85.0,58.025,63.281,23.477,56.615,89.466,21.004,25.455,6593.75,37677.273,10.0,3.333,3.5,5,0,4,0
대전,C20421,2,2.0,56.506,4,3,1,1.0,2,1,3,3,1.0,1.0,2,2.0,3.0,1,1,1.0,1.0,2,1.0,2.0,3.0,2.0,10.0,0.01,1.0,12.0,25.0,30.0,22.0,11.0,22.222,22.222,11.111,44.444,0.0,0.0,98.0,0.0,0.0,2.0,7.619,92.381,0.0,0.0,133.08,42.904,-27.633,28.002,65.268,-18.036,-22.503,-353.763,18275.0,12.0,3.333,2.75,19,0,6,0
서울,C20421,2,2.0,10.466,2,4,2,1.0,3,5,5,3,1.0,3.0,2,1.0,3.0,2,1,2.0,4.0,2,3.0,2.0,3.0,2.0,1.5,0.01,1.0,31.0,7.0,17.0,40.0,5.0,8.511,38.298,10.638,42.553,20.0,0.0,75.0,0.0,0.0,5.0,32.587,67.413,0.0,0.0,282.264,26.16,0.845,107.269,410.051,3.465,2.719,149.083,25431.915,10.0,4.167,3.0,12,0,10,0
전남,C20421,2,2.0,56.506,2,3,2,1.0,2,3,6,3,1.0,1.0,2,2.0,4.0,1,3,2.0,1.0,2,2.0,2.0,3.0,3.0,0.5,0.0,1.0,0.0,0.0,80.0,20.0,0.0,37.5,50.0,12.5,0.0,0.0,0.0,20.0,0.0,80.0,0.0,23.3445270464964,68.94062003929274,40.549,7.189395677799607,7.646,92.897,10.816,91.784,98.802,10.686,8.671,147600.0,26812.5,5.0,3.5,3.25,1,0,5,0
대구,C20422,2,2.0,64.763,2,3,1,1.0,3,5,6,3,1.0,3.0,2,2.0,3.0,2,1,2.0,1.0,2,8.0,1.0,4.0,4.0,3.0,0.01,1.0,50.0,25.0,25.0,0.0,0.0,25.0,50.0,0.0,25.0,0.0,0.0,80.0,0.0,0.0,20.0,0.0,100.0,0.0,0.0,324.123,23.578,3.675,67.528,286.404,10.526,6.891,204.545,8162.5,4.0,4.833,3.0,1,0,3,0
경기,C20422,1,2.0,6.284,2,4,2,2.0,5,5,6,3,1.0,1.0,1,1.0,4.0,1,2,2.0,2.0,2,1.0,3.0,3.0,2.0,20.0,0.1,1.0,31.0,18.0,51.0,0.0,0.0,39.062,42.188,10.938,7.812,8.0,12.0,60.0,0.0,0.0,20.0,92.391,7.609,0.0,0.0,65.058,60.585,10.243,79.181,130.695,13.387,13.402,1112.736,27503.125,0.0,3.333,2.75,7,1,8,1
충북,C20422,2,2.0,10.466,2,4,1,1.0,3,3,5,3,1.0,3.0,2,1.0,4.0,1,1,2.0,2.0,2,4.0,3.0,2.0,2.0,30.0,0.0,1.0,25.0,21.0,48.0,3.0,3.0,9.756,65.854,2.439,21.951,80.0,10.0,10.0,0.0,0.0,0.0,35.259,64.741,0.0,0.0,101.286,49.681,5.632,97.959,197.177,11.104,4.963,663.83,15331.707,15.0,3.167,3.5,17,8,7,0
경북,C20422,2,2.0,64.763,1,3,1,1.0,2,4,4,3,1.0,1.0,2,1.0,4.0,1,3,1.0,1.0,2,2.0,2.0,3.0,2.0,5.0,0.0,1.0,55.0,5.0,40.0,0.0,0.0,22.222,44.444,11.111,22.222,0.0,0.0,70.0,30.0,0.0,0.0,50.0,50.0,0.0,0.0,934.343,9.668,2.176,58.35,603.535,13.131,7.364,117.333,13277.778,6.0,3.667,2.75,1,0,4,0
경기,C20422,1,2.0,3.84,2,4,1,1.0,4,2,6,3,1.0,3.0,1,2.0,4.0,1,1,1.0,1.0,2,5.0,2.0,5.0,5.0,2.0,0.1,1.0,31.3953488372093,17.441860465116278,46.51162790697674,3.488372093023256,1.162790697674419,34.884,24.419,23.256,17.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,489.158,16.973,-8.657,124.707,734.721,-63.601,-10.782,-735.03,31190.411,23.0,3.333,3.0,3,0,3,1
서울,C20422,2,3.0,3.971,2,4,1,1.0,5,5,6,3,1.0,1.0,1,2.0,4.0,1,1,2.0,3.0,2,3.0,1.0,2.0,1.0,30.0,0.0,1.0,39.0,20.0,34.0,5.0,2.0,28.125,20.312,39.062,12.5,30.0,30.0,0.0,30.0,10.0,0.0,50.0,50.0,0.0,0.0,269.823,27.04,0.365,94.614,349.904,1.277,-0.262,-18.86,25690.625,0.0,3.0,2.75,9,1,10,0
경기,C20422,2,2.0,24.22,2,4,1,1.0,3,5,9,3,1.0,1.0,2,2.0,4.0,1,3,2.0,1.0,2,2.0,3.0,3.0,3.0,1.0,0.0,1.0,50.0,10.0,30.0,10.0,0.0,30.0,60.0,0.0,10.0,0.0,20.0,0.0,10.0,10.0,0.0,0.0,100.0,0.0,0.0,209.598,32.3,1.181,22.443,69.483,0.82,24.321,267.532,7058.333,1.0,3.167,3.25,14,0,6,0
서울,C20422,2,2.0,24.22,2,3,2,1.0,2,5,6,3,1.0,3.0,1,1.0,4.0,1,4,2.0,2.0,2,4.0,3.0,3.0,2.0,5.0,30.0,0.55,40.0,6.666666666666667,53.333333333333336,0.0,0.0,13.333,46.667,26.667,6.667,35.0,35.0,14.0,1.0,0.0,12.0,21.296,78.704,0.0,0.0,133.333,42.843,17.616,86.204,201.207,35.445,21.027,1402.5,13340.0,10.0,3.333,2.25,124,15,8,0
경기,C20422,2,2.0,35.962,2,3,1,1.0,3,1,6,3,1.0,1.0,2,1.0,4.0,2,1,2.0,1.0,2,3.0,2.0,4.0,3.0,0.1,0.0,1.0,40.0,5.0,50.0,0.0,5.0,15.0,35.0,20.0,15.0,40.0,0.0,25.0,5.0,0.0,30.0,0.0,100.0,0.0,0.0,88.443,53.066,0.0,78.849,148.585,0.0,1.429,52.941,3150.0,2.0,4.5,3.0,4,0,10,0
경기,C20422,2,2.0,3.84,2,4,1,2.0,4,3,5,3,1.0,1.0,2,2.0,4.0,1,4,1.0,1.0,2,3.0,3.0,2.0,1.0,10.0,0.1,0.919,10.526315789473683,7.017543859649122,70.17543859649122,10.526315789473683,1.7543859649122806,10.526,63.158,7.018,12.281,55.0,0.0,0.0,20.0,0.0,25.0,58.14,6.977,0.0,34.884,285.993,25.907,3.757,106.178,409.84,15.396,5.927,350.696,34261.29,27.0,3.333,2.75,6,0,3,0
광주,C20422,2,2.0,29.69,2,3,1,1.0,4,2,5,3,1.0,1.0,2,2.0,3.0,1,3,1.0,3.0,2,3.0,3.0,4.0,3.0,5.0,0.0,1.0,25.0,25.0,25.0,25.0,0.0,25.0,25.0,25.0,25.0,30.0,10.0,30.0,10.0,20.0,0.0,1.442,60.096,0.0,38.462,64.583,60.759,30.868,56.239,92.56,28.571,32.797,5100.0,10366.667,0.0,3.0,3.25,24,0,3,0
경기,C20423,2,2.0,12.54,2,4,2,1.0,2,2,6,3,1.0,3.0,2,2.0,5.0,1,3,2.0,1.0,2,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,14.285714285714285,64.28571428571429,14.285714285714285,7.142857142857142,21.429,28.571,21.429,28.571,1.0,0.0,12.0,81.6,0.0,5.4,5.78,40.418,0.0,53.802,109.353,47.766,10.323,113.878,238.408,24.61,10.601,875.862,35940.0,8.0,3.333,2.75,140,22,5,0
제주,C20423,2,2.0,29.69,2,5,1,1.0,4,3,6,3,1.0,3.0,2,2.0,2.0,1,3,2.0,1.0,2,3.0,3.0,4.0,3.0,0.1,0.0,1.0,0.0,0.0,66.66666666666666,33.33333333333333,0.0,33.333,33.333,0.0,33.333,0.0,0.0,98.0,0.0,0.0,2.0,7.229,92.771,0.0,0.0,91.943,52.099,-172.51,9.242,17.739,-30.601,-189.243,-1397.059,5020.0,20.0,3.167,3.25,34,4,4,0
경남,C20423,2,2.0,34.01,1,2,2,1.0,3,3,5,3,1.0,3.0,2,2.0,4.0,1,1,2.0,3.0,2,1.0,3.0,1.0,1.0,0.1,0.1,1.0,0.0,0.0,100.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,85.0,0.0,15.0,100.0,0.0,0.0,0.0,88.652,53.008,5.109,154.511,291.489,14.894,1.703,700.0,13700.0,10.0,3.333,2.75,35,1,1,0
인천,C20423,2,2.0,21.649,2,2,3,1.0,2,3,6,3,1.0,3.0,2,1.0,4.0,1,4,2.0,1.0,2,1.0,3.0,3.0,3.0,0.01,0.01,1.0,0.0,8.333333333333332,83.33333333333334,8.333333333333332,0.0,33.333,0.0,50.0,16.667,0.0,0.0,15.0,5.0,0.0,80.0,72.915,27.085,0.0,0.0,422.685,19.132,2.765,253.056,1322.685,36.574,5.6,1777.778,23808.333,4.0,4.0,3.0,38,7,9,0
서울,C20423,2,2.0,4.92,2,3,3,1.0,3,3,10,3,1.0,3.0,2,2.0,4.0,1,2,2.0,1.0,2,3.0,3.0,2.0,1.0,10.0,0.0,0.923,4.6875,23.4375,65.625,4.6875,1.5625,14.062,0.0,0.0,28.125,0.0,0.0,90.0,0.0,0.0,10.0,88.235,11.765,0.0,0.0,24.389,80.393,24.598,300.43,373.703,91.925,26.099,147600.0,24704.615,0.0,3.333,3.0,5,0,3,0
경기,C20423,2,2.0,3.845,2,2,1,2.0,4,3,6,3,1.0,3.0,1,2.0,4.0,1,4,1.0,1.0,2,4.0,3.0,3.0,2.0,0.01,0.0,1.0,15.68627450980392,21.5686274509804,47.05882352941176,13.725490196078432,1.96078431372549,15.686,54.902,7.843,21.569,0.0,0.0,10.0,60.0,0.0,30.0,54.878,45.122,0.0,0.0,49.262,66.996,11.093,156.281,233.269,25.877,14.24,26352.941,61688.235,10.0,2.833,3.0,21,0,4,0
전북,C20423,2,2.0,8.98,2,4,2,1.0,2,3,6,3,1.0,3.0,2,2.0,3.0,2,4,1.0,1.0,2,1.0,2.0,4.0,3.0,1.0,0.0,1.0,28.57142857142857,7.142857142857142,64.28571428571429,0.0,0.0,21.429,35.714,21.429,21.429,0.0,0.0,0.0,10.0,0.0,90.0,0.0,100.0,0.0,0.0,284.022,26.04,9.748,67.758,260.207,25.366,6.488,248.101,43157.143,13.0,4.667,3.5,1,1,12,0
대구,C20423,2,2.0,29.69,1,2,2,1.0,2,3,4,3,1.0,3.0,2,2.0,4.0,1,1,1.0,1.0,2,5.0,3.0,3.0,3.0,0.01,0.0,1.0,0.0,0.0,20.0,80.0,0.0,20.0,20.0,20.0,40.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,87.188,53.422,11.359,74.958,140.312,15.937,-27.171,-3050.0,8980.0,11.0,3.167,3.0,1,5,7,0
서울,C20423,1,1.0,4.92,2,4,2,1.0,3,1,6,3,1.0,3.0,2,2.0,3.0,1,1,1.0,1.0,2,5.0,3.0,3.0,3.0,40.0,0.1,1.0,0.0,17.94871794871795,69.23076923076923,10.256410256410255,2.564102564102564,10.256,53.846,15.385,20.513,0.0,0.0,98.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,134.964,42.56,-5.992,246.678,579.605,-34.729,-0.624,-67.15,39087.719,20.0,3.333,3.25,3,0,3,0
경기,C20423,2,2.0,3.845,4,4,1,1.0,2,2,5,3,1.0,1.0,2,2.0,4.0,1,1,1.0,1.0,2,3.0,3.0,4.0,4.0,5.0,0.0,1.0,5.0,5.0,50.0,40.0,0.0,13.333,40.0,13.333,33.333,0.0,0.0,50.0,0.0,0.0,50.0,0.0,100.0,0.0,0.0,77.684,56.28,6.31,142.221,252.705,15.945,2.369,601.205,35105.0,5.0,2.167,2.0,10,0,1,0
서울,C20423,2,2.0,34.01,2,5,3,1.0,3,4,7,3,1.0,3.0,2,1.0,4.0,1,3,2.0,1.0,2,2.0,2.0,4.0,3.0,30.0,70.0,1.0,0.0,75.0,25.0,0.0,0.0,12.5,12.5,50.0,25.0,0.0,0.0,70.0,10.0,0.0,20.0,12.5,87.5,0.0,0.0,-445.994,-28.902,-23.572,153.173,-529.97,124.926,-23.348,-2452.941,16236.364,13.0,3.0,3.25,21,45,5,0
경기,C20423,1,2.0,3.84,2,4,2,1.0,4,3,6,3,1.0,3.0,2,2.0,3.0,1,1,2.0,1.0,2,5.0,3.0,5.0,4.0,5.0,0.0,1.0,22.115384615384613,19.23076923076924,52.88461538461539,3.8461538461538463,1.9230769230769231,28.846,42.308,14.423,14.423,0.0,0.0,0.0,95.0,0.0,5.0,0.0,100.0,0.0,0.0,384.639,20.634,2.477,72.097,349.412,8.656,9.267,704.04,24796.703,22.0,3.333,3.25,3,0,2,0
충북,C20423,2,2.0,35.962,4,2,1,2.0,3,2,5,3,1.0,3.0,2,2.0,4.0,1,2,2.0,1.0,2,3.0,3.0,5.0,3.0,3.0,1.0,1.0,12.5,20.833333333333336,45.83333333333333,16.666666666666664,4.166666666666666,0.0,25.0,0.0,33.333,0.0,0.0,45.0,15.0,0.0,40.0,0.0,100.0,0.0,0.0,-381.977,-35.464,-895.514,22.062,-62.209,557.093,-502.617,-2444.545,2229.167,12.0,3.667,3.5,5,0,12,0
경기,C20423,1,2.0,3.845,2,4,2,2.0,3,2,6,3,1.0,3.0,2,2.0,4.0,2,1,1.0,1.0,2,7.0,3.0,3.0,3.0,0.01,0.01,1.0,38.69565217391304,5.652173913043479,50.8695652173913,4.3478260869565215,0.4347826086956521,37.391,43.478,4.348,14.783,90.0,0.0,10.0,0.0,0.0,0.0,12.232,77.217,0.0,10.55,405.642,19.777,-77.023,115.183,582.416,-448.593,-2.06,-466.492,18806.957,10.0,3.5,3.25,5,0,0,0
서울,C20423,1,2.0,2.464,2,3,1,1.0,5,2,5,3,1.0,3.0,1,1.0,4.0,1,3,1.0,1.0,2,7.0,1.0,2.0,1.0,0.6,3.0,1.0,29.807692307692307,16.346153846153847,43.75,5.288461538461538,4.807692307692308,18.269,50.0,11.538,14.423,0.0,0.0,60.0,0.0,0.0,40.0,0.0,100.0,0.0,0.0,34.631,74.277,-13.006,88.667,119.373,-15.525,-12.15,-3436.387,53437.981,15.0,3.5,3.5,77,32,6,0
서울,C20423,2,2.0,3.845,3,4,3,1.0,2,2,7,3,1.0,3.0,2,2.0,4.0,1,3,2.0,1.0,2,3.0,3.0,2.0,1.0,1.0,0.1,1.0,0.0,0.0,98.57142857142858,1.4285714285714286,0.0,10.0,0.0,71.429,0.0,70.0,0.0,30.0,0.0,0.0,0.0,81.8,18.2,0.0,0.0,96.381,50.922,7.735,199.247,391.283,30.267,10.672,2977.419,37065.714,10.0,3.333,3.5,18,3,6,0
서울,C20423,2,2.0,8.98,2,2,1,1.0,2,3,6,3,1.0,1.0,2,2.0,4.0,1,2,2.0,1.0,2,2.0,1.0,4.0,3.0,0.01,0.01,1.0,0.0,12.5,87.5,0.0,0.0,25.0,0.0,37.5,37.5,0.0,0.0,50.0,10.0,0.0,40.0,0.0,100.0,0.0,0.0,196.784,33.695,3.336,717.734,2130.117,71.053,3.349,2033.333,91062.5,0.0,4.333,3.25,1,0,8,0
경기,C20423,2,3.0,3.971,2,3,3,1.0,3,5,6,3,2.0,1.0,1,2.0,3.0,1,3,2.0,1.0,2,5.0,3.0,4.0,4.0,30.0,10.0,1.0,6.0,8.0,82.0,4.0,0.0,30.0,24.0,30.0,16.0,0.0,0.0,40.0,20.0,0.0,10.0,50.0,50.0,0.0,0.0,47.252,67.914,22.855,160.423,236.216,53.988,27.831,2318.907,73156.0,10.0,2.833,2.0,37,6,6,0
인천,C20423,2,2.0,29.69,2,2,1,1.0,3,1,6,3,1.0,3.0,2,2.0,5.0,1,3,1.0,1.0,2,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,22.22222222222222,55.55555555555556,22.22222222222222,22.222,33.333,11.111,33.333,0.0,0.0,30.0,20.0,0.0,50.0,0.0,100.0,0.0,0.0,129.603,43.553,-379.365,19.811,45.487,-172.563,-424.603,-7642.857,2100.0,18.0,3.167,2.75,59,31,6,0
경기,C20423,2,2.0,2.28,2,4,1,1.0,3,2,6,3,1.0,3.0,1,2.0,5.0,2,1,1.0,1.0,2,6.0,3.0,3.0,2.0,3.0,0.2,0.969,18.617021276595743,10.638297872340424,66.48936170212765,3.191489361702128,1.0638297872340423,21.277,51.596,7.979,10.638,0.0,0.0,100.0,0.0,0.0,0.0,52.632,47.368,0.0,0.0,69.647,58.945,4.997,125.976,213.719,10.68,4.313,627.546,32400.515,20.0,3.167,2.5,10,0,3,0
서울,C20423,1,2.0,4.92,2,4,2,1.0,3,3,5,3,1.0,3.0,1,2.0,4.0,1,3,1.0,1.0,2,4.0,3.0,4.0,3.0,0.1,0.0,1.0,13.333333333333334,33.33333333333333,40.0,13.333333333333334,0.0,16.667,50.0,26.667,6.667,0.0,0.0,70.0,0.0,0.0,30.0,0.0,100.0,0.0,0.0,29.498,77.228,-3.791,148.764,192.628,-7.303,-4.347,-907.407,62618.519,13.0,3.167,2.75,1,0,5,0
대전,C20423,1,2.0,2.28,2,4,1,1.0,2,1,5,3,1.0,3.0,2,2.0,2.0,1,3,1.0,1.0,2,2.0,3.0,4.0,3.0,10.0,2.0,0.944,15.037593984962406,14.285714285714285,60.15037593984962,8.270676691729323,2.255639097744361,22.556,30.827,17.293,23.308,10.0,10.0,0.0,10.0,0.0,70.0,11.494,88.506,0.0,0.0,16.12,86.118,21.719,67.82,78.753,17.104,27.933,137341.176,66338.095,8.0,3.5,3.5,9,3,7,0
대구,C20423,2,2.0,35.962,2,4,1,1.0,3,2,6,3,1.0,3.0,2,2.0,4.0,1,1,2.0,1.0,2,1.0,3.0,4.0,3.0,6.0,0.0,1.0,0.0,40.0,46.66666666666666,13.333333333333334,0.0,26.667,26.667,26.667,6.667,0.0,0.0,99.0,0.0,0.0,1.0,0.0,65.169,34.831,0.0,160.896,38.329,0.346,40.209,104.903,0.363,3.866,75.281,11553.333,13.0,4.333,3.5,64,10,9,0
대전,C20423,2,2.0,21.649,2,2,2,1.0,3,2,5,3,1.0,1.0,2,2.0,4.0,1,4,1.0,1.0,2,2.0,1.0,4.0,3.0,0.01,0.0,1.0,0.0,0.0,50.0,50.0,0.0,25.0,25.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,19.318,80.682,0.0,0.0,200.852,33.239,3.79,251.653,757.102,28.693,3.677,2450.0,66625.0,14.0,4.5,4.0,6,19,9,0
경북,C20423,2,2.0,3.845,2,2,1,1.0,3,3,6,3,1.0,1.0,2,2.0,4.0,1,1,1.0,1.0,2,4.0,3.0,1.0,1.0,0.01,0.0,1.0,0.0,34.0,62.0,4.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,28.571,0.0,71.429,13.883,87.809,7.253,149.867,170.674,12.38,7.706,147600.0,48584.0,5.0,3.167,3.5,1,0,3,0
경기,C20423,2,2.0,3.845,2,3,1,1.0,3,3,6,3,1.0,3.0,2,2.0,4.0,2,3,1.0,1.0,2,5.0,3.0,4.0,3.0,0.2,0.05,1.0,5.263157894736842,6.315789473684211,86.31578947368422,2.1052631578947367,0.0,14.737,24.211,29.474,10.526,0.0,0.0,70.0,0.0,0.0,30.0,83.333,16.667,0.0,0.0,26.034,79.344,21.693,162.275,204.521,44.366,26.365,147600.0,50286.316,10.0,2.833,2.0,13,13,6,0
경기,C20423,2,2.0,2.464,2,4,2,1.0,4,3,6,3,1.0,3.0,2,2.0,4.0,1,1,1.0,1.0,2,3.0,2.0,3.0,3.0,0.01,0.01,1.0,46.57534246575342,14.383561643835616,30.82191780821918,5.47945205479452,2.73972602739726,23.973,29.452,13.699,13.014,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,112.632,47.03,-11.714,82.465,175.346,-20.54,-14.288,-1019.149,45922.603,10.0,3.333,2.5,3,2,2,0
강원,C20423,2,2.0,6.483,2,3,2,1.0,3,1,6,3,1.0,3.0,2,2.0,4.0,1,1,1.0,1.0,2,3.0,3.0,5.0,3.0,1.0,0.01,1.0,0.0,13.333333333333334,73.33333333333333,6.666666666666667,6.666666666666667,46.667,13.333,0.0,40.0,0.0,0.0,8.0,0.0,0.0,92.0,35.345,64.655,0.0,0.0,132.033,43.097,20.815,174.987,406.028,84.515,18.147,26714.286,68700.0,0.0,3.833,3.25,1,0,2,0
부산,C20423,2,2.0,35.787,2,2,1,1.0,3,3,6,3,1.0,3.0,2,2.0,4.0,1,4,2.0,1.0,2,3.0,3.0,3.0,3.0,15.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,20.0,20.0,0.0,60.0,24.0,14.0,0.0,45.0,0.0,17.0,0.0,6.263,0.0,93.737,296.178,25.241,10.373,38.746,153.503,15.924,5.809,107.692,4820.0,2.0,4.5,3.5,302,58,11,0
강원,C20423,2,2.0,24.22,2,3,2,1.0,3,2,6,3,1.0,3.0,2,1.0,4.0,1,4,2.0,1.0,2,4.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,8.333333333333332,75.0,8.333333333333332,8.333333333333332,16.667,16.667,16.667,50.0,0.0,0.0,44.5,55.0,0.0,0.5,0.0,100.0,0.0,0.0,132.033,43.097,20.815,174.987,406.028,84.515,18.147,26714.286,60617.647,10.0,3.0,3.0,3,0,8,0
서울,C20423,2,2.0,3.845,3,2,1,1.0,2,3,5,3,1.0,3.0,2,1.0,4.0,1,4,2.0,1.0,2,4.0,3.0,3.0,2.0,0.01,0.0,1.0,68.33333333333333,0.0,31.666666666666664,0.0,0.0,3.333,68.333,16.667,11.667,0.0,0.0,20.0,50.0,0.0,30.0,49.714,33.49,0.0,16.795,970.461,9.342,-8.375,279.446,2991.364,-250.54,-3.714,-225.498,50803.333,3.0,3.0,3.0,7,0,4,0
